-10;35;0;0;0;1
-9.99;35;0.01;0;0;1
-9.98;35;0.02;0;0;1
-9.97;35;0.03;0;0;1
-9.96;35;0.04;0;0;1
-9.95;35;0.05;0;0;1
-9.94;35;0.06;0;0;1
-9.93;35;0.07;0;0;1
-9.92;35;0.08;0;0;1
-9.91;35;0.09;0;0;1
-9.9;35;0.1;0;0;1
-9.89;35;0.11;0;0;1
-9.88;35;0.12;0;0;1
-9.87;35;0.13;0;0;1
-9.86;35;0.14;0;0;1
-9.85;35;0.15;0;0;1
-9.84;35;0.16;0;0;1
-9.83;35;0.17;0;0;1
-9.82;35;0.18;0;0;1
-9.81;35;0.19;0;0;1
-9.8;35;0.2;0;0;1
-9.79;35;0.21;0;0;1
-9.78;35;0.22;0;0;1
-9.77;35;0.23;0;0;1
-9.76;35;0.24;0;0;1
-9.75;35;0.25;0;0;1
-9.74;35;0.26;0;0;1
-9.73;35;0.27;0;0;1
-9.72;35;0.28;0;0;1
-9.71;35;0.29;0;0;1
-9.7;35;0.3;0;0;1
-9.69;35;0.31;0;0;1
-9.68;35;0.32;0;0;1
-9.67;35;0.33;0;0;1
-9.66;35;0.34;0;0;1
-9.65;35;0.35000000000000003;0;0;1
-9.64;35;0.36;0;0;1
-9.63;35;0.37;0;0;1
-9.62;35;0.38;0;0;1
-9.61;35;0.39;0;0;1
-9.6;35;0.4;0;0;1
-9.59;35;0.41000000000000003;0;0;1
-9.58;35;0.42;0;0;1
-9.57;35;0.43;0;0;1
-9.56;35;0.44;0;0;1
-9.55;35;0.45;0;0;1
-9.54;35;0.46;0;0;1
-9.53;35;0.47000000000000003;0;0;1
-9.52;35;0.48;0;0;1
-9.51;35;0.49;0;0;1
-9.5;35;0.5;0;0;1
-9.49;35;0.51;0;0;1
-9.48;35;0.52;0;0;1
-9.47;35;0.53;0;0;1
-9.46;35;0.54;0;0;1
-9.45;35;0.55;0;0;1
-9.44;35;0.56;0;0;1
-9.43;35;0.5700000000000001;0;0;1
-9.42;35;0.58;0;0;1
-9.41;35;0.59;0;0;1
-9.4;35;0.6;0;0;1
-9.39;35;0.61;0;0;1
-9.38;35;0.62;0;0;1
-9.37;35;0.63;0;0;1
-9.36;35;0.64;0;0;1
-9.35;35;0.65;0;0;1
-9.34;35;0.66;0;0;1
-9.33;35;0.67;0;0;1
-9.32;35;0.68;0;0;1
-9.31;35;0.6900000000000001;0;0;1
-9.3;35;0.7000000000000001;0;0;1
-9.29;35;0.71;0;0;1
-9.28;35;0.72;0;0;1
-9.27;35;0.73;0;0;1
-9.26;35;0.74;0;0;1
-9.25;35;0.75;0;0;1
-9.24;35;0.76;0;0;1
-9.23;35;0.77;0;0;1
-9.22;35;0.78;0;0;1
-9.21;35;0.79;0;0;1
-9.2;35;0.8;0;0;1
-9.19;35;0.81;0;0;1
-9.18;35;0.8200000000000001;0;0;1
-9.17;35;0.8300000000000001;0;0;1
-9.16;35;0.84;0;0;1
-9.15;35;0.85;0;0;1
-9.14;35;0.86;0;0;1
-9.13;35;0.87;0;0;1
