-40;35;-3;0;0;1
-39.98;35;-2.999;0;0;1
-39.96;35;-2.998;0;0;1
-39.94;35;-2.997;0;0;1
-39.92;35;-2.996;0;0;1
-39.9;35;-2.995;0;0;1
-39.88;35;-2.994;0;0;1
-39.86;35;-2.993;0;0;1
-39.84;35;-2.992;0;0;1
-39.82;35;-2.991;0;0;1
-39.8;35;-2.99;0;0;1
-39.78;35;-2.989;0;0;1
-39.76;35;-2.988;0;0;1
-39.74;35;-2.987;0;0;1
-39.72;35;-2.986;0;0;1
-39.7;35;-2.985;0;0;1
-39.68;35;-2.984;0;0;1
-39.66;35;-2.983;0;0;1
-39.64;35;-2.982;0;0;1
-39.62;35;-2.981;0;0;1
-39.6;35;-2.98;0;0;1
-39.58;35;-2.979;0;0;1
-39.56;35;-2.978;0;0;1
-39.54;35;-2.977;0;0;1
-39.52;35;-2.976;0;0;1
-39.5;35;-2.975;0;0;1
-39.48;35;-2.974;0;0;1
-39.46;35;-2.973;0;0;1
-39.44;35;-2.972;0;0;1
-39.42;35;-2.971;0;0;1
-39.4;35;-2.97;0;0;1
-39.38;35;-2.969;0;0;1
-39.36;35;-2.968;0;0;1
-39.34;35;-2.967;0;0;1
-39.32;35;-2.966;0;0;1
-39.3;35;-2.965;0;0;1
-39.28;35;-2.964;0;0;1
-39.26;35;-2.963;0;0;1
-39.24;35;-2.962;0;0;1
-39.22;35;-2.961;0;0;1
-39.2;35;-2.96;0;0;1
-39.18;35;-2.959;0;0;1
-39.16;35;-2.958;0;0;1
-39.14;35;-2.957;0;0;1
-39.12;35;-2.956;0;0;1
-39.1;35;-2.955;0;0;1
-39.08;35;-2.954;0;0;1
-39.06;35;-2.953;0;0;1
-39.04;35;-2.952;0;0;1
-39.02;35;-2.951;0;0;1
-39;35;-2.95;0;0;1
-38.98;35;-2.949;0;0;1
-38.96;35;-2.948;0;0;1
-38.94;35;-2.947;0;0;1
-38.92;35;-2.946;0;0;1
-38.9;35;-2.945;0;0;1
-38.88;35;-2.944;0;0;1
-38.86;35;-2.943;0;0;1
-38.84;35;-2.942;0;0;1
-38.82;35;-2.941;0;0;1
-38.8;35;-2.94;0;0;1
-38.78;35;-2.939;0;0;1
-38.76;35;-2.938;0;0;1
-38.74;35;-2.937;0;0;1
-38.72;35;-2.936;0;0;1
-38.7;35;-2.935;0;0;1
-38.68;35;-2.934;0;0;1
-38.66;35;-2.933;0;0;1
-38.64;35;-2.932;0;0;1
-38.62;35;-2.931;0;0;1
-38.6;35;-2.93;0;0;1
-38.58;35;-2.929;0;0;1
-38.56;35;-2.928;0;0;1
